id,composition,Natom,Nelem,D,Nmag,CS,SG,E,M,MR,MSVL,dmean,dstd,ehull
mp-1178424,Co2 Ni2 O6,10,3,8.735959763657714,4,5,148,3.3260000000000005,33.124,2.0,6.892842883365328,3.1217584900851216,0.8617912295292024,0.0
mp-9138,Rb4 P4 O12,20,3,17.573261743871246,0,2,62,2.4164000000000003,32.888,0.0,12.75847234,5.350380959353441,2.51150565593338,0.01156280849999991
mp-672644,K4 N4 O12,20,3,16.62843716988479,0,2,62,2.7308,20.222,0.5,9.268196,4.787652060646596,2.022713096431307,0.04428989600000044
mp-1187752,U1 Be1 O3,5,3,9.174066494226555,1,1,221,3.3340000000000005,59.00244,0.5,3.579678,2.365689661495406,0.4121346723481917,0.4390261449999784
mp-1209329,Pr4 V4 O12,20,3,11.981288410754575,4,2,62,3.3620000000000005,47.968,0.0,7.94591615,4.550530635102783,1.6757828075702181,0.0
mp-1404938,Al2 Co2 O6,10,3,9.323909210681114,0,6,2,3.116,26.782,2.0,6.369422262885521,3.605714628838478,1.383193594815587,5.104944227818178
mp-776083,Hf2 Sn2 O6,10,3,17.389666541206324,0,5,148,3.4760000000000004,69.03999999999999,0.0,11.708685371021875,5.891246362700052,3.0638083149749256,0.06868662649999635
mp-1078377,Li2 Nb2 O6,10,3,11.721291827347063,0,5,148,3.4,29.57,0.5,8.39344996782361,4.1814274476027355,1.7168165124648098,0.020706871000003346
mp-1076633,K1 V1 O3,5,3,11.440917055058199,0,1,221,2.8088,27.607999999999997,0.5,3.8531,2.546385131486114,0.4436142317897914,0.21691129050000058
mp-19417,Ti2 Fe2 O6,10,3,10.267577859097742,2,5,148,3.386,30.344,2.0,7.936822196883324,3.9027590327076362,1.647744154380841,0.012041214999998218
mp-984723,Dy1 Al1 O3,5,3,10.223263961457855,0,1,221,2.846,47.495999999999995,0.5,3.711247,2.452639220386817,0.4272824444959042,0.14174985299999854
mp-1172857,Mn8 Si8 O24,40,3,11.419081987001139,8,7,14,3.0700000000000003,26.206,0.5,9.696208107597075,5.4196734579737145,2.1064379765327574,0.017926196666673277
mp-984756,Cs1 Mg1 O3,5,3,15.817245587826031,3,1,221,2.0228,41.042,0.5,4.292401,2.8367044937261228,0.49419173448618847,0.4803329000000005
mp-776984,Ho4 In4 O12,20,3,13.257126817793264,0,2,62,2.692,65.53999999999999,0.0,8.188104,4.615557679245907,1.6026999094908947,0.07171235437500023
mp-4748,Na4 Nb4 O12,20,3,12.371766413017589,0,2,63,3.2966,32.779999999999994,0.5,7.944256,4.607673496119399,1.6024833089429482,0.02670073899999892
mp-1181528,Mg8 Si8 O24,40,3,12.921627596404216,0,7,14,2.7880000000000003,20.080000000000002,0.5,11.40838,5.710594108182254,2.3261160063265995,0.30047063966666965
mp-1178368,Cu2 As2 O6,10,3,14.225676785804904,0,2,51,2.85,37.294,2.0,8.974303,4.199534909976914,1.6840098786444537,0.0752450138749996
mp-1100777,V1 Te1 O3,5,3,12.127333497758265,2,1,221,3.06,45.308,0.0,3.928666,2.596324177668637,0.4523142792942496,0.6161638888333352
mp-1099588,Sm1 Fe1 O3,5,3,11.947416444202059,2,1,221,2.8440000000000003,50.85,0.5,3.909141,2.5834207571261474,0.45006633144039276,0.2223701854999991
mp-1185303,Li1 Ge1 O3,5,3,10.356209067751866,0,1,221,2.656,25.514,0.5,3.727265,2.463224981731227,0.42912662522435896,0.37368768119999896
mp-972222,Ta1 Be1 O3,5,3,8.011697837947208,0,1,221,3.844,47.582440000000005,0.5,3.421618,2.2612330852625817,0.39393694442088784,1.001375451906668
mp-3378,Sr4 Hf4 O12,20,3,13.545607769744496,0,2,62,3.192,62.824,0.0,8.14070902,4.750217628647653,1.7770313762937404,0.0
mp-696740,Ca2 C2 O6,10,3,11.88802314473405,0,7,15,3.402,20.018,0.5,6.418572088994293,3.9032779457414173,1.7026680459757653,1.8727067799999997
mp-1016938,V1 Hg1 O3,5,3,11.54175451720724,1,1,221,2.7560000000000002,59.907999999999994,0.5,3.864387,2.553844332902917,0.4449137241035678,0.2911378833749856
mp-1180505,Na4 Cl4 O12,20,3,22.565965322372836,15,5,146,2.0626,21.288,0.5,8.104251876250189,5.549139557597172,1.9243878682147402,0.7019237682499995
mp-1076368,Mg1 Fe1 O3,5,3,10.681303057144715,1,1,221,2.718,25.631999999999998,2.0,3.765865,2.4887344328421146,0.4335707116345444,0.5076301642500018
mp-1100775,Sr1 Eu1 O3,5,3,16.84737572112453,3,1,221,2.2760000000000002,57.524,0.0,4.383632,2.896996015340048,0.5046953212034849,0.32016034999998055
mp-1105280,Li4 Ta4 O12,20,3,10.736543360913796,0,2,62,3.5060000000000002,47.168,0.5,8.834571,4.36511644674049,1.6521141526189058,0.110454011500007
mp-19339,La2 Ni2 O6,10,3,11.243959122238895,2,5,167,3.342,49.118,0.5,7.558364555624036,3.854453801298942,1.8651464835535176,0.0
mp-770870,Mn4 Tl4 O12,20,3,12.00656537055609,4,2,62,2.5200000000000005,61.468,0.5,7.965304,4.504475983365018,1.631079648875476,0.053737198187498336
mp-3822,Sr4 C4 O12,20,3,12.92237845597739,0,2,62,3.378,29.526,0.0,8.43766419,4.374049071085592,1.7035319285812576,0.0
mp-20852,Nd4 Mn4 O12,20,3,11.782834137420632,4,2,62,2.8240000000000003,49.428,0.5,7.74393852,4.522420454520145,1.583489998746008,0.0
mp-1106304,Tm4 Ni4 O12,20,3,10.576343577698513,4,7,14,2.932,55.11800000000001,0.5,9.58697392941568,4.5599468739319775,1.8893428334232298,0.006444633333332561
mp-972296,Zr1 Os1 O3,5,3,12.105509989032283,0,1,221,4.444,65.88399999999999,0.5,3.926308,2.5947658542044025,0.4520427985752025,1.459629599000003
mp-772801,Lu2 Bi2 O6,10,3,15.259323552308715,0,5,148,2.882,86.396,0.0,8.787098992938931,4.561345617247579,1.747287526430647,0.05884514162499954
mp-755792,Lu4 Ga4 O12,20,3,10.937680631039445,0,2,62,3.008,58.544000000000004,0.0,7.584194,4.342125026601715,1.5184505487442974,0.05454235283333375
mp-1184468,Gd1 Be1 O3,5,3,9.326558497800885,3,1,221,3.052,42.86244000000001,0.5,3.599403,2.378725255359714,0.41440564655650536,0.3158677207500009
mp-1284950,La4 Ni4 O12,20,3,11.647584548198061,4,6,2,3.342,49.118,0.5,7.721245117804968,4.589044120587835,1.7575170145628471,0.019888573500000284
mp-1189706,Cd4 Tc4 O12,20,3,11.94806644443632,4,2,62,3.162,51.67999999999999,0.5,7.891164,4.533470655028809,1.5757944476569083,0.11591081349999932
mp-6920,K1 N1 O3,5,3,14.923229516920637,0,5,160,2.7308,20.222,0.5,5.035287107948263,2.604574599410191,1.1392037671102058,0.002640953500000265
mp-1068320,Cs1 S1 O3,5,3,23.950672473555105,1,5,160,2.2908,42.594,0.0,6.043191927957528,3.6883939721308856,2.1120475640044862,0.18743076050000163
mp-505025,Ba4 Pu4 O12,20,3,16.919368250199952,4,2,62,2.66,85.86,0.5,8.74807929,5.128366905121827,1.848649277175559,0.0
mp-1105822,Pr4 Cr4 O12,20,3,11.701592546458027,4,2,62,3.12,48.18,0.5,7.7524912,4.5340681187168315,1.5717238328532215,0.0
mp-13641,Ti2 Cd2 O6,10,3,11.904414777961351,0,5,148,2.762,41.654,2.0,8.6056579680306,4.25048606583672,1.7173767084859783,0.0
mp-802021,Al8 V8 O24,40,3,10.769118070945469,8,6,1,3.3,25.184,0.5,13.365740085207504,5.733574866741249,2.610697618041907,2.0833725696249843
mp-4891,Ho4 Al4 O12,20,3,10.04883747311137,0,2,62,2.8660000000000005,47.976,0.5,7.35118279,4.2855629820907835,1.481169810137601,0.01569461464999833
mp-4995,Li4 Sb4 O12,20,3,10.775006655742583,0,2,52,2.436,35.348,0.5,8.50669695,4.241114596963234,1.5967771916465265,0.0
mp-1194399,Ca6 C6 O18,30,3,12.542024996254714,0,7,15,3.402,20.018,0.5,10.85261820579978,5.032854265524259,1.9343747023056084,0.007298891666666307
mp-20079,Ca4 Pb4 O12,20,3,13.763648307001272,0,2,62,2.3340000000000005,59.056,2.0,8.17824295,4.687203652895526,1.6186483944538457,0.00245447299999757
mp-2506699,Ba2 C2 O6,10,3,15.849142394289483,0,7,11,3.414,39.462,0.5,7.172186181377969,3.837230295832986,1.7122846641332523,0.015460144000002174
mp-1210723,Mn8 P8 O24,40,3,14.68756503029457,16,7,14,2.83,26.782,0.5,11.95273753412125,5.76911613441632,2.22211460901697,0.30757365464394226
mp-1183562,Ca1 La1 O3,5,3,18.28248122581631,3,1,221,2.822,45.396,0.5,4.504726,2.977022996501237,0.518637088036516,0.5927827366250007
mp-1186886,Rb1 Hg1 O3,5,3,16.790252904310343,3,1,221,1.8644000000000003,66.814,0.5,4.378672,2.8937181169589588,0.5041242676129533,0.36366087350000065
mp-19381,Dy4 Cr4 O12,20,3,10.926896969443671,4,2,62,2.9880000000000004,52.5,0.5,7.54140459,4.368986468111925,1.505545998492543,0.0
mp-1184369,Eu1 Pd1 O3,5,3,13.08332592445088,1,1,221,2.71,61.279999999999994,0.0,4.029298,2.662828506274619,0.4639002198027933,0.3079723399999974
mp-1184947,K1 Co1 O3,5,3,11.627832185123953,4,1,221,2.6248,29.206,2.0,3.87397,2.5601774176178296,0.44601703187737113,0.2892614680000003
mp-1076732,K1 Cr1 O3,5,3,11.544854986670385,4,1,221,2.5667999999999997,27.82,2.0,3.864733,2.554072992749662,0.44495355969677836,0.3903948116666687
mp-1188011,Zr1 Be1 O3,5,3,8.350331897434312,0,1,221,3.474,29.646440000000002,2.0,3.469162,2.292653327325174,0.3994107694023868,0.6621124320000007
mp-5026,Mg8 Si8 O24,40,3,10.721559998243137,0,2,60,2.7880000000000003,20.080000000000002,0.5,9.26667111,5.311266970447397,2.027493882363479,0.008332643916671323
mp-2879,Sr4 Sn4 O12,20,3,13.31087499698159,0,2,62,2.532,50.864,0.0,8.10161313,4.76125112813379,1.655227998127479,0.0
mp-4900,Ba2 Ce2 O6,10,3,17.24445509320209,0,5,167,2.8040000000000003,65.08,0.5,8.725946411560184,4.460280337254337,2.149123860683455,0.0025211640000009083
mp-557680,Nb2 Ag2 O6,10,3,13.691213819505972,0,2,65,3.664,49.762,0.0,7.93513674212625,3.9478847922784706,1.2988226037296473,0.07065923028571497
mp-850194,Ti2 Ni2 O6,10,3,10.000880325404562,2,5,161,3.418,30.912,2.0,7.990854444299521,3.9316208222183837,1.6577316966277789,0.013952144999999305
mp-18815,K4 V4 O12,20,3,15.663597847771673,0,2,57,2.8088,27.607999999999997,0.5,10.65824401,4.8925689414076885,2.0249278883443202,0.0
mp-730333,Na8 Ta8 O24,40,3,14.54358062681678,3,6,1,3.4025999999999996,50.378,0.5,12.913533614946207,6.494205932952322,2.917364790423637,3.187677839499999
mp-1271783,Mn4 C4 O12,20,3,11.147753722958068,4,7,13,3.618,22.990000000000002,0.5,8.11852312170148,4.190964396960168,1.5129378953848633,0.029906560500000623
mp-756282,V4 Bi4 O12,20,3,11.94250815592095,4,2,62,3.0580000000000003,61.58399999999999,0.0,7.8300487243237535,4.5543000592085,1.5770930766494835,0.010364148125002082
mp-974511,Re1 Sb1 O3,5,3,12.709723471243368,0,1,221,3.7159999999999997,71.2,0.0,3.990574,2.6372371077042036,0.4594418570528447,0.6040472785000004
mp-1020125,Mg16 Si16 O48,80,3,11.121478291667852,0,2,29,2.7880000000000003,20.080000000000002,0.5,18.707792,7.943925128642504,3.8331377732450123,0.011161628416670233
mp-545482,Pd2 Se2 O6,10,3,15.468489951937247,0,7,11,2.83,46.674,0.0,6.445083801303214,4.155394000010702,1.6250598177190758,0.0
mp-803450,V4 Cr4 O12,20,3,10.505837832618976,9,6,1,3.442,30.188,0.5,9.023140396093604,4.389171125608745,1.6755312392489632,2.718993196625001
mp-755685,Sm4 Y4 O12,20,3,15.030837238300709,0,2,33,2.862,57.462,0.0,8.508557,4.835742211093481,1.686214457078763,0.06382654999999815
mp-1183405,Ba1 Zn1 O3,5,3,13.935637781550389,3,1,221,2.21,50.136,2.0,4.11496,2.7194396617425185,0.4737626376802368,0.1742941279999961
mp-973648,Fe1 Rh1 O3,5,3,10.717149137074276,5,1,221,3.5660000000000003,41.35,0.5,3.770073,2.4915153595331674,0.434055186132318,0.935127389249998
mp-743867,Ti2 Mn2 O6,10,3,11.356933258435685,2,6,2,3.114,30.162,2.0,6.640253636718123,3.372831945993961,1.1632370349866903,0.20041239499999897
mp-1179877,P8 N8 O24,40,3,22.077386466944223,0,2,56,3.2299999999999995,18.595999999999997,0.0,13.898839,7.103324016712486,2.951066796892775,0.7822034427500038
mp-1220986,Na1 N1 O3,5,3,12.420418051079308,0,5,155,2.7666,17.0,0.5,4.954430748327239,2.8023403922792802,1.3740627245786927,0.018272437999999447
mp-975382,Rb1 Ca1 O3,5,3,19.679021969190764,3,1,221,2.0984000000000003,34.71,0.5,4.616624,3.050972648325231,0.5315201030916181,0.4217636520000001
mp-1183544,Ca1 Y1 O3,5,3,16.412069601075594,3,1,221,2.8020000000000005,35.398,0.5,4.345547,2.8718269105328402,0.5003105276560258,0.4779890828750002
mp-769079,Sc6 Ga6 O18,30,3,10.947836064635748,0,3,185,2.902,32.536,0.0,11.531894120006404,5.274468185465572,2.2587223509540366,0.0
mp-1196002,Mg16 Si16 O48,80,3,10.954675698378736,0,7,13,2.7880000000000003,20.080000000000002,0.5,18.62377277096861,7.869476238518041,3.7774292749981493,0.016838666291670634
mp-754936,Dy2 Al2 O6,10,3,10.367050239510856,0,5,167,2.846,47.495999999999995,0.5,7.35442727260865,3.7686705016639066,1.8075849617641067,0.04079440499999798
mp-2920,La2 Al2 O6,10,3,10.869536345095826,0,5,167,3.132,42.775999999999996,0.5,7.558905840485629,3.8246722176818984,1.8775277427888988,0.0002731970000020567
mp-548824,Ba2 Tb2 O6,10,3,17.492246409488708,6,5,167,2.75,68.84,0.5,8.74845544351524,4.48042436472135,2.151237983365951,0.09317725975000002
mp-1180304,N1 Cl1 O3,5,3,14.585839991673973,0,7,8,2.8240000000000003,19.492,0.0,5.765308873377211,3.0869532154425885,0.7890508707237157,0.7115234410000193
mp-1187192,Sr1 Sb1 O3,5,3,14.909574091464776,0,1,221,2.4539999999999997,51.484,0.0,4.208672,2.7813707934135956,0.4845518663245712,0.13209844079999744
mp-1076000,La1 Ag1 O3,5,3,13.869541705207926,0,1,221,3.044,58.96,0.0,4.108444,2.715133454917686,0.4730124390520305,0.239374473999999
mp-1184033,Ga1 Fe1 O3,5,3,11.07244645716184,1,1,221,2.978,34.714,0.5,3.811283,2.5187496724937817,0.4387997664681664,0.9707042124999994
mp-865927,Ac1 Ti1 O3,5,3,12.759914014952539,0,1,221,3.38,64.574,0.5,3.99582001,2.6406987391361167,0.46004491938988845,0.0
mp-9716,Ti2 B2 O6,10,3,9.570124589670453,2,5,167,3.692,21.336000000000002,0.5,8.654228253759918,4.2990403871317175,2.1835243692744184,0.07294352553333283
mp-29205,Y6 B6 O18,30,3,10.900325152280919,0,2,63,3.596,29.544,0.0,8.82893208,4.83361874398417,1.8287361610604413,0.0
mp-1272815,Sr4 Co4 O12,20,3,11.773367367086355,10,2,38,2.782,38.910000000000004,0.5,7.758239000878439,4.516687425519873,1.7768717041427282,0.03976008412903287
mp-985545,Co1 Te1 O3,5,3,10.79672455720171,1,1,221,2.8760000000000003,46.906,0.5,3.779381,2.4976667059305804,0.435126832668743,0.7135155664999999
mp-1401965,Y2 W2 O6,10,3,14.310874265346973,2,3,194,4.214,64.14200000000001,0.0,12.69004,5.125319998026685,2.6366323027541854,0.4044874742500042
mp-1016835,Ca1 Ru1 O3,5,3,12.135466165654123,2,1,221,3.2760000000000007,37.836,0.5,3.929544,2.5969044185514183,0.45241536499031537,0.16523339749999977
mp-558696,Cu4 Te4 O12,20,3,14.748911280751619,0,7,14,2.696,47.83,0.5,9.356216,4.947370835745471,2.130253669635738,0.03541425299999901
mp-1245204,Cr16 Fe16 O48,80,3,12.840516915286745,44,6,1,3.2359999999999998,31.169999999999998,2.0,10.80783533750832,6.778365160356731,2.5487743543416315,0.3815727942499887
mp-1105130,Pr4 In4 O12,20,3,13.884043653170693,0,2,62,2.8040000000000003,60.739999999999995,0.0,8.20708483,4.694211936562434,1.6857527379193336,0.0
mp-9475,K4 N4 O12,20,3,13.86856999687644,0,2,62,2.7308,20.222,0.5,7.42782769,4.44892231738741,1.6802405999692454,0.001126074000000088
mp-1187783,U1 Tc1 O3,5,3,12.487487209120584,2,1,221,4.04,76.8,0.0,3.967178,2.6217754725179256,0.456748234108474,0.8924897282500073
mp-625654,Te8 H8 O24,40,3,12.282190106121048,0,2,33,1.998,35.321600000000004,0.0,11.713092,5.830262393292135,2.385755131897309,0.03219036299999978
mp-776116,Al4 Pd4 O12,20,3,11.494678137938475,2,7,15,3.0160000000000005,36.275999999999996,0.5,6.970144713587922,4.162447510076648,1.4426566263879979,0.19357557327273245
mp-649086,Ga8 Fe8 O24,40,3,10.918014811072325,16,2,33,2.978,34.714,0.5,9.535878,5.417699703166425,2.0802491832476115,0.035789206749999636
mp-1105271,Mn4 Bi4 O12,20,3,12.46698914338639,4,2,62,2.58,62.38399999999999,0.5,7.75656,4.623987593476311,1.622971382825232,0.02567542160001235
mp-1202364,Mn8 Se8 O24,40,3,14.290988371704211,8,7,14,2.636,36.382,0.5,11.871641419872232,6.088031554341223,2.380469953857904,0.0
mp-1189614,Ba4 Th4 O12,20,3,18.388156417051892,0,2,62,3.18,83.46000000000001,0.5,9.00638526,5.2408908746026475,1.8174606285844046,0.0
mp-971996,Sr1 Ho1 O3,5,3,16.523766550854592,4,1,221,2.532,60.104,0.0,4.355383,2.878327194499853,0.5014429637682171,0.23622259387499867
mp-1185544,Cs1 Tl1 O3,5,3,18.653603094229485,3,1,221,2.0968000000000004,77.06,0.0,4.535003,2.9970320548246656,0.522122932705977,0.35417276116667296
mp-3442,Ca2 Ti2 O6,10,3,11.241312515722095,0,4,140,2.898,27.189999999999998,2.0,7.1731080631545705,3.5607752579077756,1.2542116108773063,0.017396585500002004
mp-1412687,Y1 Sn1 O3,5,3,14.210725188533374,0,1,221,3.0620000000000003,51.122,0.0,4.14186,2.7372169735270497,0.4768596823546924,0.8104025173437437
mp-1183053,Ac1 Ga1 O3,5,3,12.291015658661474,0,1,221,2.9720000000000004,68.944,0.0,3.94626209,2.6079528460001855,0.45434014832122877,0.0
mp-1105819,In4 Rh4 O12,20,3,11.550550309095195,0,2,62,3.214,53.14,0.0,7.866305,4.40022482521724,1.5311046664747585,0.07391750474999981
mp-780411,La12 Al12 O36,60,3,13.849772007451504,0,7,14,3.132,42.775999999999996,0.5,11.072249672266317,6.314281675221637,2.3370849143378534,0.09316856266666917
mp-982558,Ho1 Ge1 O3,5,3,11.908784033936557,0,1,221,2.958,57.105999999999995,0.0,3.904923,2.5806332217690047,0.4495807056248964,0.6984650313437522
mp-772192,Cu8 P8 O24,40,3,13.179942331116933,0,7,14,2.944,28.503999999999998,0.5,14.649615651788409,5.95436628114831,2.692104588316141,0.08834415475000146
mp-1078634,La2 Fe2 O6,10,3,11.545061726760384,2,5,167,3.31,48.55,0.5,7.623106566376832,3.9191715612092026,1.8732420398663732,0.0
mp-1183976,Cs1 Te1 O3,5,3,15.461591872175102,0,1,221,2.1588000000000003,61.7,0.0,4.259985,2.81528184172585,0.4904596229558109,0.3024103986111131
mp-754818,Na4 Ta4 O12,20,3,14.460350943014408,0,1,227,3.4025999999999996,50.378,0.5,10.49759,4.610838231241798,1.757214647817586,0.08675780649999965
mp-647557,Zr8 Pb8 O24,40,3,15.145912856745872,0,2,32,3.2159999999999997,69.28399999999999,2.0,11.956119,6.059331398217802,2.377632998811912,0.03002912156249593
mp-669414,Hf8 Pb8 O24,40,3,14.535162201480238,0,2,32,3.2540000000000004,86.74,0.5,11.804147,5.987600659536654,2.3534572239387526,0.012511746562495318
mp-754165,Sc2 Ga2 O6,10,3,11.07344127232281,0,3,194,2.902,32.536,0.0,11.765131340000066,4.730520293857814,2.4419794349929758,0.01381838066666674
mp-1187421,Th1 Be1 O3,5,3,9.799930021133479,0,1,221,3.464,57.802440000000004,0.5,3.659297,2.418307200044572,0.42130134892571924,0.40292563899999934
mp-1183284,Ba1 Li1 O3,5,3,13.651513012737292,3,1,221,2.266,38.448,2.0,4.086802,2.7008309797637517,0.4705207572362469,0.3086951149999937
mp-1345923,Mg4 Ti4 O12,20,3,10.094576552012182,0,2,62,2.832,24.035999999999998,2.0,7.464316,4.2359462487230415,1.527355507429021,0.08290772699999849
mp-752746,Cd4 Co4 O12,20,3,10.868054935332056,12,2,62,2.6700000000000004,43.866,2.0,7.589121,4.374566506637763,1.5929907099349445,0.10648272974999973
mp-768149,Dy6 In6 O18,30,3,14.006483455500643,0,3,185,2.672,65.06,0.0,12.271130370000035,5.7198209433531835,2.4314954935627817,0.00545909741666506
mp-1209810,Ni4 Te4 O12,20,3,11.979160850308903,4,2,62,2.886,46.858,0.5,7.582289,4.48882662017783,1.5958863443349953,0.04634622233333463
mp-1068577,Zr1 Pb1 O3,5,3,14.912348106760263,0,1,221,3.2159999999999997,69.28399999999999,2.0,4.208933,2.7815432795985684,0.4845819157171376,0.08186583281249682
mp-557880,K12 P12 O36,60,3,16.76262808169101,0,7,14,2.4328000000000003,23.613999999999997,0.5,12.707403110070047,6.879644363621306,2.7385773191490155,0.0036307173333325338
mp-765572,Co4 B4 O12,20,3,11.596644766557146,16,7,15,3.6,23.548,0.5,9.913263778165835,4.421362183146268,1.8446453217669836,0.19986655797221875
mp-975385,Rb1 B1 O3,5,3,10.078776141640807,3,1,221,2.8924,28.856,0.0,3.69368,2.4410297766649274,0.4252599246521806,1.500836095833332
mp-19138,Ba2 Ni2 O6,10,3,13.344915155361099,0,3,194,2.8280000000000003,48.798,2.0,6.952367621516684,3.802646053749827,1.1656740405009418,0.0
mp-755177,Eu2 Se2 O6,10,3,14.847427375094398,2,7,11,2.4240000000000004,55.794000000000004,0.0,6.658919189413509,3.687051625355251,1.2230680363812971,0.0
mp-1187750,V1 Os1 O3,5,3,11.975697063273326,2,1,221,4.256,57.827999999999996,0.0,3.912223,2.585457548015364,0.45042116756257394,1.0829107200000054
mp-1105278,K4 As4 O12,20,3,17.558717387485235,0,2,19,2.3388,32.404,2.0,12.93258955591123,5.628002636698707,2.582534452065994,0.010709009749996667
mp-755216,Tm2 Bi2 O6,10,3,15.418326625164255,0,5,148,2.48,85.176,0.0,8.711781208373173,4.601212406157434,1.7322895297729937,0.053846769250002424
mp-1213318,Eu4 U4 O12,20,3,15.68612132158071,8,2,62,3.0420000000000003,87.6,0.0,8.548967,4.904255918598676,1.7787926313463585,0.005563184000015653
mp-22230,Ba2 Pb2 O6,10,3,15.925972054852807,0,2,74,2.346,78.5,2.0,7.918588500959619,4.606974263456658,1.7600101961382995,0.0
mp-754345,Li2 Ta2 O6,10,3,11.686981919174187,0,4,127,3.5060000000000002,47.168,0.5,5.444507,3.374306230540575,1.0617499538529214,0.08864496900000596
mp-753318,Dy2 B2 O6,10,3,12.053706474895906,0,2,40,3.3299999999999996,44.262,0.0,8.671067,3.8769919579481975,1.7393899537329487,0.060006018499999314
mp-1178579,Al2 Cu2 O6,10,3,9.392117845950876,8,5,148,2.9360000000000004,27.706,2.0,7.715189580304923,3.8296737593924157,1.5962332279199056,0.15037647327272463
mp-559257,Ag8 Te8 O24,40,3,15.000909700238278,0,7,14,2.588,56.7,0.0,13.296162781888556,6.274661043269252,2.5969641352421853,0.0
